comment
"Kalo dari apa yang dibicarakan oleh dr tirta mengenai satu poin kritik kepada menkes yang ingin membangun visi mencetak dokter sebanyak2nya dengan cara yang tidak sejalur dengan visi murni dokter. Cara yang seharusnya dibangun ialah bagaimana sistem pendidikan dasar yang harus dirubah dengan cara meningkatkan kompetensi pengajarnya serta model kurikulum yang membangun dengan cara berpikir yg kritis tidak hanya sekolah untuk memenuhi kebutuhan sosial , sehingga pelan2 akan muncul calon sdm yang pintar dan kritis yang diharapkan dapat meningkatkan nilai rasio untuk menembus barrier entry yang sangat tinggi untuk menjadi dokter. Implikasi yang dihasilkan dari dokter yang bisa menembus barrier entry yang sangat tinggi tersebut ialah penurunan tingkat masyarakat yang sakit secara signifikan lalu akan muncul trend baru masyarakat sehat dalm jumlah yang banyak dari masyarakat sehat tsb muncul lah pola pikir yang sehat dan kritis juga sehingga dapat menciptakan cycle baru yang diharapkan bisa membangun indonesia menjadi negara maju ke depanya. Kelar kan jdi mengejar target tidak hanya dri kuantitas tapi kualitas"
Mending dokter Tirta yng jadi Mentri kesehatan... Ya susah kalo menterinya bukan dokter
"Kemarin baca artikel, katanya 10 tahun lagi dua keahlian yang mungkin tidak membutuhkan jasa manusia adalah guru dan dokter. Apakah ini perlu di perhitungkan, melihat kecanggihan teknologi ai yang makin cepat?"
Btw yang ngomong itu bill gates
"alhamdulillah sepengalaman ku selama di rawat RS, dokter nya ramah&quot;. dan mengarahkan dg baik, jika RS mereka sedang tidak menyediakan layanan ini dan keterbatasan alat, jadi mereka lempar ke pusat ataupun ibukota.. dan syukur nya aku selesai di pusat, walaupun harus pulang pergi selama 3 minggu untuk konsultasi dan memecahkan masalah apa yg sebenar nya terjadi setelah kecelakaan itu. btw ini daerah kalimantan timur, dokter ny komepeten smua"
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4383"">1:13:03</a> 📋"
Pantas Wifi di RS ngelek ya😂.coki Sat😂
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2680"">44:40</a> relate dengan yg terjadi sekarang?"
Ganggu amat respon &quot;oke okenya&quot; :(
GANTI MIC!!<br>SUARANYA JELEKK
"molen moment <a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3377"">56:17</a>"
audio tlg dnk
Dokter Tirta ...hebatlah....
"Tidak ada salahnya sipil belajar untuk menganalisa sebuah penyakit,,<br>Paling tidak,, jika kita sedang sakit tidak salah diagnosis sama dokter goblok"
gini dok maaf gua telat dalam komentar... sumpah dokter ada perlakukan sejawatmu seperti memperlakukan dirimu sendiri... lalu dr tirta bilang gag mau bilang dokter gobl*k... secara tidak di sengaja dokter ambigu... harusnya dokter ikut andik menentukan barelentri nya... wajib harus ini wajib lolos tes atau tidak karena setelah lulus mereka para adek dokter generasi bawahmu dok ikut secara tidak langsung jadi soudara... mau tidak memperlakukan sejawatmu seperti diri sendiri tapi gobl*k.. terimakasih
Seles corona
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=220"">03:40</a> Cannia tidak bisa menahan tawa di belakang dr tirta."
Terimakasih
kok ganti judulnya? aku kira ini video yg beda wkwk
Bukan orang orang biasa .. berani banget ngungkap borok ..
cvk koncoku tunanetra karna dokter tidak kompeten
Coki mirip Syeikh Yasser Al Dossari
Setidaknya sebelum tutup ada sesi tertawa :)<br>Suram ya 🙃
"Emang real dan sangat masuk logika yang dimaksud dokter Tirta, Indonesia kalo mau maju ya kunci nya di SDM, makanya sistem pendidikan ama kesehatan harus bener-bener jadi prioritas paling utama, bukan malah ngadain program MBG yang ujung-ujungnya jadi bahan proyek&#39;an para pejabat setempat dan berakhir banyak memakan korban, ketimbang bikin program makan bergizi gratis, lebih baik gratis&#39;in biaya pendidikan dan berangus semua bentuk pungli yang berkedok sumbangan, serta anggaran MBG tersebut dialihkan menjadi semacam tunjangan gaji bagi mereka guru honorer yang masih belum berstatus PPPK maupun PNS, hilangkan istilah &quot;guru adalah pahlawan tanpa tanda jasa&quot;, karena sebutan seperti itu menjadikannya sebagai suatu hal yang seolah profesi seorang pengajar itu gak perlu dibayar mahal dan dianggap sepele. Yah meski realita saat ini memang sulit karena para pejabat di tanah air kita yang &quot;terlalu realistis&quot; dalam meraup pundi-pundi uang dan mensejahterakan ekonomi rekan-rekannya yang sudah terlibat sampai mereka terpilih untuk menjadi anggota pejabat negara maupun wakil rakyat namun tidak mewakili opini rakyat nya."
"gorengan bosok di dol, djanc..."
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4388"">1:13:08</a> wkwkwkwkwk  jadi keinget, gua waktu smp pernah ngerasa kalo gula darah gua tinggi karna sering pipis,luka sulit sembuh, trus gua kebetulan demam dan minta cek gula darah, dokter nya pun tanya “emang kenapa cek gula darah?&quot; trus saya jawab saya ngerasa gula darah saya tinggi karna sering pipis dan luka sulit sembuh, saya baca baca di gugel katanya itu ciri cirinya, disitu dokter bilang “jyan kids jama now tenan&quot; sama suster nya ketawa dan ibuk gua ikut malu sambil ketawa dan ujungnya pun gua dicek gula darah dan ternyata normal lalu si suster bilang “jangan kebanyakan baca dari internet&quot;, terlepas dari gua bener atau salah tentang gula darah gua, itu tolol bgt,dan gara gara itu gua jadi agak ragu buat menanyakan sesuatu"
kira kira habis ini dr Tirta aman ga ya dari serangan pebisnis pebisnis &quot;itu&quot;
"Kalo di tarik benang merah yg jadi problem itu emang pemerintah kita sendiri di semua sisi, baik dari kesehatan sosial, energi dll. para elit yg ada di pemerintah itu org&quot; pinter tapi tidak KOMPENTEN dan seakan-akan menutup mata demi kepentingan sendiri maupun individu"
"Dengan IQ yg pas pas san,gw coba mencerna obrolan orang orang cerdas ini,minimal gw gk dungu dungu amat dengan tidak mau tau meskipun loading nya  lumayan lemot 😂"
di belakang dokter tirta cewe yang lagi duduk itu orang bukan si
p brp?
Kerennnnn.daging semua
"gue umur 21 tahun tamatan SMK Jurusan RPL demen gue nonton pembicaraan kayak gini, ntah kenapa gue bisa menerima diri gue yang goblok tapi kalau yang nesehatin gue orang orang kritis kayak gini karna gue mau belajar sambil mencoba mengerti sisi atau point of view orangg lain.<br><br><br><br><br>alhamdulillah masih di kasih kesempatan nonton video yang kualitasnya luar biasa bagus :D"
lucuuk ih dr.tirta..hahahaha...ikutin trs klo ada beliau
"bang tirta, besok gw ulamgan kimia, bantu gue dong 😢❤"
"BANG FERRY HISAP SURYA YA. KALAU IYA, KITA SATU ARAH"
daging semua obrolan ini🔥
"Daging semua isinya, thanks dok❤"
"menurut opini pribadi saya cok, kebanyakan oke hm yak, agak mengganggu sedikit ya, menurut saya"
"profesi dokter memang ga boleh main-main sih ya karna kembali lagi urusan nya sama nyawa yang ga ada gantinya di dunia ini. dengan podcast ini sih emng bikin kita lebih aware dengan permasalahan dokter yang ada, dan mengapa banyak orang kaya lebih suka berobat di luar negeri daripada di negeri sendiri."
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3851"">1:04:11</a> anjayyy temenku ada begini. Di SMA perkalian mtk aja ga hapal, bikin tabel ga pandai. Ulangan hampir semua mata pelajaran remedial. Tau-tau kedokteran wkwk eh bayar 300jt++ ternyata. Untungnya dia ga praktek. Sampe s.ked doang."
"Time 1.05.00...  gegara denger dr Tirta bicara soal barrier to entry dan IPK,  jadi bangga, anak aku diterima FK USU  jalur UTBK (kalau mandiri ga kuat kayanya  bayar nya🙏) sampai saat ini IPK 3.8... Semangat ya akang,  shalat di awal waktu, makan yg teratur, minum air putih cukup, istirahat cukup... Love you to the Mars and back 🥰"
"Kesalahan TERBESAR KITA di INDONESIA, TIDAK MENGHARGAI ORANG TERDIDIK DAN PINTAR ...."
"Sy menyesal kok saya baru mengikuti  Podcast MALAKA dan Ferry Irwandi ini sekitar 2 minggu lalu, .... pada hal isinya MANTAP dan MENDASAR.<br><br>Sehat dan sukses selalu MALAKA &amp; Ferry IRWANDI TEAM, TERUS BERKARYA, MENGKRITISI hal hal yang salah dalam kehidupan, khususnya di RI ini."
"Pernah konsultasi ke Dokter karena ada benjolan di belakang leher &quot;Dokter, saya cari info di Google, semoga bukan kelenjar getah bening.&quot;, Dokter agak tinggi nada &quot;yang Dokter Google atau saya!&quot;. Ada info juga Dokter tidak suka pasien berobat dg Herbal tapi pernah bawa teman berobat tumor pydra, konsul ke Dokter lain di RS yg sama bahwa selama ini ikhtiar herbal, beliau gk masalah dan tetap mengedukasi secara medis."
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4980"">1:23:00</a> ralat dok, 2025 konflik vertical"
Mas Fery anak pinter menurun dari  ibu kandung nya80persen. Ayah itu hanya 20 persen.
"BenR sekalidoker Tirta  para pembully biasanya dokter goblog n tolol. Dibully <a href=""http://www.youtube.com/results?search_query=%23upaya"">#upaya</a> dokter pintar ini langsung DO tidak ada saingam kalo praktek"
mantap
"Singkat padat, Ketawa ketawa setroke..."
Kayaknya lu harus belajar dermatologi deh
Tipu getah ni dokter
J.A.N.G.A.N K.A.S.I.H T.A.U DOK
Bubur di aduk apa di ulet dok ?
Biar gak bisa jalan cuk otak kopong
Menjual prodak sekalian gak sih
Kyaknya coki anwar ni lagi diabetes
"bener banget dok, tentang yang orang akademisnya bagus kebanyakan terbuka tentang ilmu"
Ngeriii wehhh kerennnn bahasannya
Daging Semua
"Hallo Bang, menurutku sebagai seorang apoteker dan bekerja diindustri ini, ada sedikit hal yang jarang dibahas dilevel elitis namun bisa menjadi solusi eradikasi praktek kickback di industri dan juga secara signifikan pada pengurangan harga obat. Implementasi aturan hukum perdata False Claim Act (FCA). Saya yakin DPR dan Menkes tahu aturan ini karena ini adalah cakar hukum yang memastikan individu bisa melaporkan korporasi dan memperoleh perlindungan hukum yang kuat dan bila abang cari datanya sejak aturan ini ada 69% kasus di amerika yang melibatkan farmasi dilaporkan dengan sistem ini. Individu tidak dapat dilaporkan balik, mereka identitasnya bisa tidak diungkap oleh pengadilan, dan 30% dari uang yang bisa diselamatkan akan diberikan kepada individu tersebut."
"Sama berartinya IDI dan IAINyg dicabut kewenangannya, but at the same time jg dinas itu kerepotan ngurus profesi2 itu sendiri"
"Setuju banget, pendidikan tu penting dan diimbangin dengan biaya kuliah yang masuk akal , <br>Dri kecil aku mau jadi dokter, aku buktiin dri SD, SMP akademisku gak lari dri 10 besar, tapi krn keterbatasan ekonomi aku akhirnya masuk SMK yg gak mendukung cita2ku, krn kondisi ekonomi keluarag yg sudah dipastikan gak akan mendukung untuk masuk kedokteran, akhirnya mimpi itu terkubur smpai skrg, suka iri liat teman yg punya privelage bisa sekolah bahkan kuliah sesuai sama cita2nya.<br>Semoga kedepan saran dri dokter tirta bisa kepake, soalnya bukan hnya aku pasti bnyak org pinta drlluar sana yg akhirnya mengubur cita2nya hnya krn masalah ekonomi."
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=5576"">1:32:56</a> dan mungkin kedua host itu juga bisa kena dok... ingat roda yg berputar layaknya siklus hidup manusia, tinggal menunggu apakah batu didepan jalan itu akan menghentikannya, atau melambung tanpa arah, atau hanya meloncat dan tetap stabil berputar di jalan selanjutnya."
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4884"">1:21:24</a> sekarang terjadi paman, cuma beda bidang aja😂"
siapa td yg singgung2 arsenal??? perlu diketahui kami ini adalah golongan &quot;zen&quot; nya para supporter....wkwkwk
soundnya kecil bgt. sengaja kah karna biasanya suara dr tirta lantang😂. tp ternyata disini dia nahan2
"Di diagnosis sebagai penyakit, lalu di biopsi dr rs swasta, lalu di rujuk ke rs negeri di bandung, di fonis cancer stadium 3 , seorang dokter senior terlihat dr face, &quot; langsung depan pasien ngomong dengan lantang &quot;<br>Ini cancer stadium 3, musti di angkat dan di kemo 12 - 16 kali.<br>Bergetar jantung syurga ku, ibu kandungku, saya arahkan untuk istirahat di tempat tunggu, saya balik lagi dan saya caci maki dengan bangga dokter itu.<br><br>Diskusi dan istihoroh bersama guru2 kami, Alhamdulillah berangkat ke penang dan tanpa di kemo. Bukan juga stadium 3.<br><br><br>Bisnis ter aman berarti buka rs dan fk ? 😂😅 atau<br>Bisnis paling aman podcast? 😂😅<br><br>Gw ke sini gara2 lewat di ig yg katanya lu di cari jendral.<br>Pertanyaan gw<br>1. Itu jendra emang di setting buat nyari lu supaya lu lebih hits lg ?<br>2. Kalo lu di tangkep impact ke negara apa ya ? Faedah nya apa ? Terus lu siapa kok mau di tangkep ? Jujur nanya gw kaga tau lu siapa wkwkw 😂<br>3. Terus lu bilang ke jendral bolak balik ga akan kabur kmn2 seolah olah lu keren bet gitu di media &quot; terlepas lu salah apa engga yg jelas lu udh muncul di media dan yg cari itu jendral loh,<br>Musti nya kan jendra &gt; dari elu kan ?<br><br>Emang jalan nya media sperti ini ? Atau gmn ?<br>Ini gw nanya ya ke elu entar malah lu sama jendral nyari gw lagi 😂😅"
"Salfok sama mukanya 😂 <a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=5354"">1:29:14</a>"
Penjelasan dr Tirta enak bgt d terima d otak.thanks dok banyak pengetahuan yg udah d share ❤
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=5134"">1:25:34</a> setuju sma dr.tirta,bnyk ank² pinter yg hrus kbur cita citanya krna biaya. Kyk gw contohnya 😂😂<br>Nilai fisika, biologi dn kimia gw 90 an, tpi ya akhirnya msuk fisip"
Skincare yang dimaksud siapa ya? Spesifik bgt bilangbya tapi gue takut salah nebak wkwk
"Karena pernah magang di apotek di salah satu rsud, banyak dokter yg berkelakuan begini.. banyak dokter yg sering selisih sama apoteker, karena si dokter nya suka jualan obat perusahaan yg kongkalikong sama mereka"
Inti dari podcast yang sangat berwawasan ini adalah = Iki terakhir entuk pisang e bosok cuk!
"Saran bang, <br>Jika host nya ngomong yg nyaut in sbisa mungkin hrs bintangtamunya, jgn co hostnya. Coki trllu gmpng nyaut ketika bang feri ngomong."
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2462"">41:02</a> 😂😂😂"
"Saya sebagai ibu2 parnoan juga jdi peneliti sendiri soal kedokteran, dokkkk tolong donk di spill dokter2 anak di indonesia yg ipknya di atas 3.7 dari UGM"
ya wajar banyak malpratek dan miss diagnosis di indo. Wong dokternya semua tittle give away dah tu IDI nya kuat kali. Gak semua dokter indo gak berotak btw. masih ada sedikit yang bagus... sangatttt sedikit jumlahnya sampai fully booked. Mau jumpa dia ngantri lama banget. Jadi orang indo mohon jangan sakit yang aneh - aneh.. kalau kena sakit yang aneh aneh wasalam.. BPJS pun gak bisa selamatin.
"Bahas dong, mengapa kuliah s1 keguruan blm di katakan profesional. Dan setelah lulus harus mengikuti kuliah program profesional mengapa??"
👍
"hufttt, banyak sekali gesture, sarkas, dan point yg sangat penting di episode ini. sangat tersampaikan dan membuka banyak wawasan di otak untuk lebih berfikir. gokil 🤣"
Keren banget 1 jam 33 menit berasa kurang. Penutup yang gokil pisange bosoook.. 🤣🤣🤣
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4756"">1:19:16</a> bener lagi, baru baru ini mcu untuk keperluan kerja dan ketauan ternyata kena hematuria (darah dalam uriine) sama proteinuria (protein). Karena tidak menjaga pola hidup merokok, over minum-minuman manis, begadang, mager, dan sekarang stop itu semua. tapi Alhamdulillah ketauan diumur masih muda dan dokter juga masih menyarankan perubahan pola hidup dulu daripada langsung obat-obatan 😅."
😂😂
"Di realita dokter ternyata banyak yang gacha ya, dan untungnya diberikan 1 tips mudah untuk mengetahui dokter yang kompetan dan tidak. Semoga di negara wakanda kedepannya lebih meningkatkan kualitas dokter dari pada kuantitasnya agar tepat dalam mendiagnosis penyakit karena trust no 1 dan berlaku di semua bidang sih."
Mantap banget dok makan goreng nya haha 😆
nice
ini daging semua anjir🫡
"maaf dokter Tirta, izin koreksi, dermatologi-kosmetik sudah menjadi kurikulum ppds dermatologi dari jaman dulu 1980an pun sudah ada. walau mungkin belum tercantum/ tergambar dari gelarnya."
Terlalu baguss sampai rasanya kurangg lamaa sekali ini obrolannya😢
Semoga harapan dan masukan dr.tirta didengar oleh pihak terkait amin kan se indonesia
"freshh nih, ngga tentang itu itu mulu. lanjutkan malakaa!!"
Dr. Tirta makan molen😂
"Dialektik managemen  kesehatan, keuangan, dedikasi, kecerdasan neuro,keterbukaan, ilmu oengetahuan, industri kuliah kedokteraan,kejujuran,kecintaan pada kesehatan rakyat, dan memaknai sumpah dokter serta ilmu kehidupan deng ber ontologi dari dokter tirta. Terimakasih semuanya. <br>Yakin, jika berbuat dng  etikad baik dicintai Tuhan, akan slamet,dimudahkan rejekinya."
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3453"">57:33</a> wkwkwk fery logat padang"
Setuju. Istri sy kena miom ke beberapa dokter &quot;muda&quot; dan mgkin baru lulus di suru angkat rahim. 1dokter senior namanya dr. Reli bs tanpa angkat rahim cmn di laparostopik atau ap nama nya dan dia kaget kena di saran kan angkat rahim. Di sni kita tau bnyk dokter lulus cuma karena uang
Jadi ingat punya teman di Perusahaan Farmasi Divisi Pajak.. Tingkat stress tinggi beliau adalah saat akhir tahun. Yaitu harus banyak melakukan revisi lap.pajak...efek tempur tripartit antar petugas pajak...Dokter...Perush Farmasi.<br>Hunter  Pajak di tuntut target pencapaian pajak...dan bekerja seperti Intel...😂<br>untuk mencari celah akal2 LAN farmasi dan dokter dalam  hal pajak...<br>Misal..<br>Sales Farmasi datang ke dokter X...dan tawarkan support finance akomodasi ke eropa senilai sekian juta..puluh juta atau ratus juga...tapi dengan syarat dokter Tsb harus mampu membuat resep obat farmasi tsb dalam jangka waktu tertentu...dokter setuju...namun tidak mau  di masukkan dalam pendapatan yg di terima dari Farmasi...real cuan tanpa pajak...akhirnya farmasi membuat invoice fiktif  senilai pemberian pada dokter tsb.....<br>Namun terkadang ...atau sering ...Hunter pajak berhasil temukan permainan tsb...akhirnya dokter tsb dapat surat cinta tagihan pajak dari kantor pajak...<br>Dokter marah...namun apa boleh buat sudah ketawan...😂😂😂<br>Farmasi juga harus meralat lap.pajak nya tsb.<br>dan  fight ala tom and Jerry...dan Doggy...selalu terulang...<br>Tapi itu cuma terjadi di Konoha. atau wakanda lho😂😂😂<br>Dan pernah alami saat berobat di RS  Prinvdavan...cuma sakit batuk...dan di beri resep obat paten...namun jumlah nya bikin geleng2...<br>Obat batuk merk BaY*<b>*</b> sejumlah 3 slop...entah berapa puluh tablet...<br>Dokter nya kalap...di Uber target resep 😂😂😂😂😂
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4420"">1:13:40</a> WKWKWWKWK"
baru tau dokter tirta main dota :D
"Tolong dong ga menormalisasi merokok saat podcast. Dr.Tirta sebagai yang ga merokok, jadi perokok pasif saat 2 hostnya merokok. Salam kenal, saya dr.Meralda Nindyasti dari kota Malang"
"2 hari nonton Malaka Podcast, kesini karena awalnya nonton Koh Felix trus Coky bilang kemarin sama dokter Tirta dan mengumpamakan beliau adalah mercy yang sayang banget kalo dipake jualan tahu bulat. Dan bener disini sampe betah nontonnya tanpa jeda. mantapppp"
"SANTET emang ada bang,, kuantum engtanglement"
asli seru bet ini
Emng akar masalah semua ini pusatnya pendidikan :)
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4749"">1:19:09</a> bangsat juga nih coki."
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1522"">25:22</a>"
hallo editor Malaka aku mau speak soal suara di video-nya Malaka karena saya merasa kalau gerakan dan suaranya tidak simetris di beberapa menit ini sedikit menganggu ku ketika menonton bukan bermaksud menjelekkan hanya menyampaikan apa yang saya rasakan terimakasih
"Judul nya mah sudah rahasia umum, dulu sempat heboh dokter ketahuan Terima komisi dari perusahaan farmasi &quot;I&quot;, tpi berita nya hilang begitu aja... Simbiosis mutualisme mah dokter sama rep obat atau sales alkes😂"
Kirain mau bahas wing chun
"Jujur pernah sakit hati sama dokter, taun lalu saya sakit ginjal  lalu sya periksa ke klinik , sya cerita dok sya pnya riwayat ginjal &amp; sya cari pengetahuan sya di google gejala sakit saya ini, ginjal saya kambuh lagi kemungkinan ginjalku bengkak... sya syok dokter bentak&quot; saya kamu so tau percya sma google ini penyakit magh bukan ginjal ,<br>Tapi 1-2 hari stlah brobat sakit sya ga sembuh&quot; ..<br>sya berobat lagi ke klinik lain di kasi rekomendasi tmen kerja, dokter nya ramah &amp; terima masukan dari pasien .<br>Sya langsung minta anter tmen untuk kesana  , sya cerita semua gejala sakit saya &amp; ngasi pendapat sya, <br>Dokter jawab dengan dengan sopan , OH GITU YA MASUK LOGIKA JGA INI GEJALA GINJAL , KALO BERKENAN KITA RONSEN DLU SPYA LEBIH JELAS INI GEJALA BATU GINJAL ATW PEMBEKAKAN GINJAL ..<br><br>stlah di ronsen tebakan dokter benar, ginjal sblah kanan sya bengkak ..<br>Ga sampe 1 hari rasa nyeri mulai sedikit reda stlah minum obat dari resep dokter ini ... <br><br>Sampe saat ini kalo sakit atw kluarga ad yg sakit saya ajak ke klinik itu terus . Karna tepat penanganan nya 👍"
Ad botol kasong tu
"Alasan mengapa Aku tidak pernah percaya sepenuhnya sama claim kedokteran. Selain hanya bisnis, pekerjaan mereka cuma tebak-tebakan,."
"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2200"">36:40</a> maaf dok,<br>Malah yg dokter muda itu yerang trangan malakin marketing, over claim, <br>Dan masih bbyak dok perusahaan memberikan tunai ke dokternya,<br>Bukan hnya obat tapi alkes,"
